nl,t,yv,ya,m,ACT,sc
R12_AFR,coal_ppl_u,2010,2035,M1,1.9842637499999998,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2010,2040,M1,2.141745,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2010,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2010,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2015,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2020,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2030,M1,0.57275,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2035,M1,0.622125,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2040,M1,0.6715,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2015,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2020,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2030,M1,0.25447499999999995,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2035,M1,0.27641249999999995,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2040,M1,0.29834999999999995,sv_2c_buffer_decoal
R12_AFR,coal_ppl_u,2020,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2010,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2015,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2020,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2010,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2015,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2020,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2015,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2020,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2020,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2025,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2025,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2030,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2035,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2040,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2045,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2045,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2045,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2045,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2045,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2050,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2050,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2050,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2050,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2050,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2055,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2055,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2055,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2055,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2060,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2060,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2060,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2060,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2070,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2070,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2070,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2080,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2080,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2080,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2090,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2090,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2090,2110,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2100,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2100,2110,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc,2110,2110,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2030,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2030,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2035,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2035,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2040,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2040,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2045,2045,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2045,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2045,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2045,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2045,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2050,2050,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2050,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2050,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2050,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2050,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2055,2055,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2055,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2055,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2055,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2060,2060,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2060,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2060,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2060,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2070,2070,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2070,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2070,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2080,2080,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2080,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2080,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2090,2090,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2090,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2090,2110,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2100,2100,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2100,2110,M1,0.0,sv_2c_buffer_decoal
R12_AFR,igcc_ccs,2110,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,1995,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,1995,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2030,M1,45.38459790339999,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,2035,M1,27.269534249999996,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2030,M1,45.69733,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2035,M1,42.545790000000004,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2030,M1,21.959524999999996,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2035,M1,20.445074999999996,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2030,M1,133.3319225,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2035,M1,124.1366175,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2040,M1,186.10031088806696,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2045,M1,99.55640801399758,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,2050,M1,27.189839375154897,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2055,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2055,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2055,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2055,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2060,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2060,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2060,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2060,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2070,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2070,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2070,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2080,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2080,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2080,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2090,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2090,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2090,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2100,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2100,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv,2110,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2045,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2050,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2055,2055,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2055,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2055,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2055,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2060,2060,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2060,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2060,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2060,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2070,2070,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2070,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2070,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2080,2080,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2080,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2080,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2090,2090,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2090,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2090,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2100,2100,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2100,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2110,2110,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,1980,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,1985,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,1990,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,1995,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,1985,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,1990,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,1995,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,1990,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,1995,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,1995,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2000,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2005,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2005,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2010,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2010,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2015,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2020,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2025,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2030,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2035,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,2040,M1,0.0,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2020,2020,M1,0.0,sv_2c_buffer_decoal
