nl,t,yv,inv_cost,sc
R12_PAS,coal_ppl_u,2035,592.2947675258064,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2040,603.647166560098,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2045,613.7374109291784,sv_2c_buffer_decoal
R12_PAS,coal_ppl_u,2050,623.2473759626346,sv_2c_buffer_decoal
R12_SAS,coal_ppl,1985,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,1990,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,1995,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2010,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2015,809.75,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2020,810.0,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2025,810.0,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2030,795.4744120356828,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2035,785.1096119867111,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2040,778.6096896181391,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2045,775.6987305686305,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2050,776.1561423444731,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2055,779.2863396073143,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2060,784.8661467117724,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2070,802.0940720623918,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2080,825.1867426142978,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2090,849.8318211514152,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2100,875.2948163299769,sv_2c_buffer_decoal
R12_SAS,coal_ppl,2110,875.2948163299769,sv_2c_buffer_decoal
R12_SAS,coal_adv,2010,971.7,sv_2c_buffer_decoal
R12_SAS,coal_adv,2015,971.7,sv_2c_buffer_decoal
R12_SAS,coal_adv,2020,972.0,sv_2c_buffer_decoal
R12_SAS,coal_adv,2025,972.0,sv_2c_buffer_decoal
R12_SAS,coal_adv,2030,928.7779233066823,sv_2c_buffer_decoal
R12_SAS,coal_adv,2035,895.6782803484638,sv_2c_buffer_decoal
R12_SAS,coal_adv,2040,871.2207837031722,sv_2c_buffer_decoal
R12_SAS,coal_adv,2045,854.1559845156058,sv_2c_buffer_decoal
R12_SAS,coal_adv,2050,843.4729226743771,sv_2c_buffer_decoal
R12_SAS,coal_adv,2055,837.8311260983737,sv_2c_buffer_decoal
R12_SAS,coal_adv,2060,836.5083071455362,sv_2c_buffer_decoal
R12_SAS,coal_adv,2070,844.0276148662879,sv_2c_buffer_decoal
R12_SAS,coal_adv,2080,861.096647749148,sv_2c_buffer_decoal
R12_SAS,coal_adv,2090,882.0184530273325,sv_2c_buffer_decoal
R12_SAS,coal_adv,2100,905.1798031988864,sv_2c_buffer_decoal
R12_SAS,coal_adv,2110,905.1798031988864,sv_2c_buffer_decoal
R12_SAS,igcc,2010,1295.59,sv_2c_buffer_decoal
R12_SAS,igcc,2015,1295.59,sv_2c_buffer_decoal
R12_SAS,igcc,2020,1296.0,sv_2c_buffer_decoal
R12_SAS,igcc,2025,1296.0,sv_2c_buffer_decoal
R12_SAS,igcc,2030,1234.752100406148,sv_2c_buffer_decoal
R12_SAS,igcc,2035,1187.3882403530977,sv_2c_buffer_decoal
R12_SAS,igcc,2040,1151.737829876362,sv_2c_buffer_decoal
R12_SAS,igcc,2045,1125.9916220485622,sv_2c_buffer_decoal
R12_SAS,igcc,2050,1108.6893037440536,sv_2c_buffer_decoal
R12_SAS,igcc,2055,1098.0716438825777,sv_2c_buffer_decoal
R12_SAS,igcc,2060,1093.120087704303,sv_2c_buffer_decoal
R12_SAS,igcc,2070,1096.4558141009595,sv_2c_buffer_decoal
R12_SAS,igcc,2080,1112.2044794727753,sv_2c_buffer_decoal
R12_SAS,igcc,2090,1133.3890660849843,sv_2c_buffer_decoal
R12_SAS,igcc,2100,1157.8023644064774,sv_2c_buffer_decoal
R12_SAS,igcc,2110,1157.8023644064774,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2030,2996.365158729801,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2035,2869.0014271161103,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2040,2770.892021452121,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2045,2697.0984278457145,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2050,2643.646782283307,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2055,2606.3524487971167,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2060,2582.528027056636,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2070,2565.989421609128,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2080,2578.5272520041044,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2090,2605.4173023861435,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2100,2641.0721162618156,sv_2c_buffer_decoal
R12_SAS,coal_adv_ccs,2110,2641.0721162618156,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2030,3229.5379172270646,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2035,3090.749495700869,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2040,2983.5929414900866,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2045,2902.6786865248187,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2050,2843.67123908905,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2055,2802.070609996991,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2060,2774.954000835659,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2070,2754.1281862100714,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2080,2764.514100913078,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2090,2790.51049553304,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2100,2826.0669428428287,sv_2c_buffer_decoal
R12_SAS,igcc_ccs,2110,2826.0669428428287,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1960,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1965,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1970,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1975,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1980,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1985,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1990,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,1995,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2000,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2005,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2010,564.29,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2020,564.4444444444445,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2025,564.4444444444445,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2030,575.1882040351363,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2035,585.9017685855003,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2040,596.8557876244395,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2045,608.2841566840157,sv_2c_buffer_decoal
R12_SAS,coal_ppl_u,2050,620.4093294048754,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1960,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1965,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1970,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1975,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1980,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1985,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1990,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1995,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,1376.57,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,1377.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,1326.811901639021,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,1287.7620774025145,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,1257.4659731702054,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,1233.5256674828138,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,1214.2857144706036,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2055,1198.7524058319418,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2060,1186.5893609189454,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2070,1169.3269874596692,sv_2c_buffer_decoal
R12_WEU,coal_adv,1970,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,1975,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,1980,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,1985,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,1990,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,1995,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,2000,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,2005,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,2010,1619.49,sv_2c_buffer_decoal
R12_WEU,coal_adv,2025,1620.0,sv_2c_buffer_decoal
R12_WEU,coal_adv,2030,1520.5955242661244,sv_2c_buffer_decoal
R12_WEU,coal_adv,2035,1443.2895732693182,sv_2c_buffer_decoal
R12_WEU,coal_adv,2040,1383.2006856014505,sv_2c_buffer_decoal
R12_WEU,coal_adv,2045,1336.075078512426,sv_2c_buffer_decoal
R12_WEU,coal_adv,2050,1298.8375347842932,sv_2c_buffer_decoal
R12_WEU,coal_adv,2055,1269.3709054857156,sv_2c_buffer_decoal
R12_WEU,coal_adv,2060,1246.4111578012532,sv_2c_buffer_decoal
R12_WEU,coal_adv,2070,1214.399325733079,sv_2c_buffer_decoal
R12_WEU,coal_adv,2080,1193.3024687635148,sv_2c_buffer_decoal
R12_WEU,coal_adv,2090,1178.0544273685898,sv_2c_buffer_decoal
R12_WEU,coal_adv,2100,1166.6122466679349,sv_2c_buffer_decoal
R12_WEU,coal_adv,2110,1166.6122466679349,sv_2c_buffer_decoal
R12_WEU,igcc,2010,2024.37,sv_2c_buffer_decoal
R12_WEU,igcc,2015,2024.37,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2025.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2025.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,1900.8017056387303,sv_2c_buffer_decoal
R12_WEU,igcc,2035,1803.6461065387434,sv_2c_buffer_decoal
R12_WEU,igcc,2040,1727.6658172380205,sv_2c_buffer_decoal
R12_WEU,igcc,2045,1667.817735445968,sv_2c_buffer_decoal
R12_WEU,igcc,2050,1620.3947237327748,sv_2c_buffer_decoal
R12_WEU,igcc,2055,1582.7737250606033,sv_2c_buffer_decoal
R12_WEU,igcc,2060,1553.2856823602879,sv_2c_buffer_decoal
R12_WEU,igcc,2070,1511.8631128676116,sv_2c_buffer_decoal
R12_WEU,igcc,2080,1484.7345182975764,sv_2c_buffer_decoal
R12_WEU,igcc,2090,1465.6204824709923,sv_2c_buffer_decoal
R12_WEU,igcc,2100,1451.7004232657334,sv_2c_buffer_decoal
R12_WEU,igcc,2110,1451.7004232657334,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2030,4182.038793874365,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2035,3965.785306155296,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2040,3794.45660705744,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2045,3658.2736770472193,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2050,3549.7378574236627,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2055,3463.190642509929,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2060,3394.5328297144933,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2070,3296.645835674807,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2080,3233.3268155019487,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2090,3191.016813085409,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2100,3162.2294828525237,sv_2c_buffer_decoal
R12_WEU,coal_adv_ccs,2110,3162.2294828525237,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,4445.749336503704,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,4215.7817462521325,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,4033.5200887936276,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,3888.6096200927313,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,3773.0992704005384,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2055,3680.9772203635393,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2060,3607.872507435961,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2070,3503.603124350239,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2080,3436.178446697691,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2090,3391.1924968228996,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2100,3360.647051314652,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2110,3360.647051314652,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1960,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1965,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1970,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1975,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1980,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1985,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1990,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1995,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2015,959.3,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,959.5555555555555,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,959.5555555555555,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,959.3854223961624,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,961.0149552980407,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,963.9307779428261,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,967.3009518048766,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,970.6219466936514,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1980,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1985,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1990,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,1995,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2000,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2015,485.85,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2020,486.00000000000006,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2025,486.00000000000006,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2030,527.6652318238936,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2035,562.7473980757577,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2040,585.2141988565324,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2045,608.9300182286962,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2050,634.761896649998,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2055,659.6960810514456,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2060,688.762303549878,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2070,748.4685239191364,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2080,794.4323550071263,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2090,832.5475393517307,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2100,863.6758082885558,sv_2c_buffer_decoal
R12_CHN,coal_ppl,2110,863.6758082885558,sv_2c_buffer_decoal
R12_CHN,coal_adv,2000,566.82,sv_2c_buffer_decoal
R12_CHN,coal_adv,2005,566.82,sv_2c_buffer_decoal
R12_CHN,coal_adv,2010,566.82,sv_2c_buffer_decoal
R12_CHN,coal_adv,2015,566.82,sv_2c_buffer_decoal
R12_CHN,coal_adv,2020,567.0000000000001,sv_2c_buffer_decoal
R12_CHN,coal_adv,2025,567.0000000000001,sv_2c_buffer_decoal
R12_CHN,coal_adv,2030,599.6764468462759,sv_2c_buffer_decoal
R12_CHN,coal_adv,2035,625.5989237464436,sv_2c_buffer_decoal
R12_CHN,coal_adv,2040,638.800591695254,sv_2c_buffer_decoal
R12_CHN,coal_adv,2045,654.8437837161323,sv_2c_buffer_decoal
R12_CHN,coal_adv,2050,674.4563938287969,sv_2c_buffer_decoal
R12_CHN,coal_adv,2055,694.2551951130628,sv_2c_buffer_decoal
R12_CHN,coal_adv,2060,719.3783251919585,sv_2c_buffer_decoal
R12_CHN,coal_adv,2070,773.5903031724201,sv_2c_buffer_decoal
R12_CHN,coal_adv,2080,816.0634620154908,sv_2c_buffer_decoal
R12_CHN,coal_adv,2090,852.2597836036772,sv_2c_buffer_decoal
R12_CHN,coal_adv,2100,882.4858720651135,sv_2c_buffer_decoal
R12_CHN,coal_adv,2110,882.4858720651135,sv_2c_buffer_decoal
R12_CHN,igcc,2010,890.72,sv_2c_buffer_decoal
R12_CHN,igcc,2015,890.72,sv_2c_buffer_decoal
R12_CHN,igcc,2020,891.0,sv_2c_buffer_decoal
R12_CHN,igcc,2025,891.0,sv_2c_buffer_decoal
R12_CHN,igcc,2030,908.6548057246912,sv_2c_buffer_decoal
R12_CHN,igcc,2035,922.5341344455016,sv_2c_buffer_decoal
R12_CHN,igcc,2040,925.554797533371,sv_2c_buffer_decoal
R12_CHN,igcc,2045,933.8381995493356,sv_2c_buffer_decoal
R12_CHN,igcc,2050,947.7218827947911,sv_2c_buffer_decoal
R12_CHN,igcc,2055,963.2268256092744,sv_2c_buffer_decoal
R12_CHN,igcc,2060,985.5746584684226,sv_2c_buffer_decoal
R12_CHN,igcc,2070,1037.0714043931946,sv_2c_buffer_decoal
R12_CHN,igcc,2080,1078.356143976155,sv_2c_buffer_decoal
R12_CHN,igcc,2090,1114.4317210041932,sv_2c_buffer_decoal
R12_CHN,igcc,2100,1145.0823008310808,sv_2c_buffer_decoal
R12_CHN,igcc,2110,1145.0823008310808,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2030,2691.2971365009917,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2035,2640.7240760694826,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2040,2588.369106763621,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2045,2555.0564534482146,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2050,2539.0231166082663,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2055,2532.6254195078677,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2060,2542.0744668446355,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2070,2583.975325804082,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2080,2622.9728681667425,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2090,2662.0692277054027,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2100,2698.169125595051,sv_2c_buffer_decoal
R12_CHN,coal_adv_ccs,2110,2698.169125595051,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2030,2843.5503319311647,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2035,2791.5379358540617,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2040,2737.17172452401,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2045,2702.871524225099,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2050,2686.817440216417,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2055,2680.869151011246,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2060,2691.7326491003814,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2070,2737.7193971289903,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2080,2780.214571741419,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2090,2822.5733680124176,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2100,2861.563485025729,sv_2c_buffer_decoal
R12_CHN,igcc_ccs,2110,2861.563485025729,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1960,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1965,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1970,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1975,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1980,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1985,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1990,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,1995,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2000,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2005,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2010,338.58,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2020,338.6666666666667,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2025,338.6666666666667,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2030,381.54189805787837,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2035,419.96008043403737,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2040,448.6053618968265,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2045,477.5081716922484,sv_2c_buffer_decoal
R12_CHN,coal_ppl_u,2050,507.38785812199455,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,1980,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,1985,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,1990,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,1995,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2000,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2005,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2010,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2015,485.85,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2020,486.00000000000006,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2025,486.00000000000006,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2030,513.6251587210821,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2035,544.5850260059706,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2040,570.0170579209777,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2045,592.0394715037497,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2050,612.4085125198532,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2055,632.236104837351,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2060,652.9931666115596,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2070,698.5151822756269,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2080,743.5827262267403,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2090,785.1843729587926,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2100,828.3027269657454,sv_2c_buffer_decoal
R12_RCPA,coal_ppl,2110,828.3027269657454,sv_2c_buffer_decoal
R12_RCPA,coal_adv,1995,566.82,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2000,566.82,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2005,566.82,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2010,566.82,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2015,566.82,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2020,567.0000000000001,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2025,567.0000000000001,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2030,583.7203052550369,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2035,605.4080522143967,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2040,622.2118919667147,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2045,636.6796775047613,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2050,650.7051527258668,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2055,665.356689131443,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2060,682.0192222160421,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2070,721.9603154420971,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2080,763.8292801582425,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2090,803.7751986005655,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2100,846.3423976048898,sv_2c_buffer_decoal
R12_RCPA,coal_adv,2110,846.3423976048898,sv_2c_buffer_decoal
R12_RCPA,igcc,2010,890.72,sv_2c_buffer_decoal
R12_RCPA,igcc,2015,890.72,sv_2c_buffer_decoal
R12_RCPA,igcc,2020,891.0,sv_2c_buffer_decoal
R12_RCPA,igcc,2025,891.0,sv_2c_buffer_decoal
R12_RCPA,igcc,2030,891.5589397340781,sv_2c_buffer_decoal
R12_RCPA,igcc,2035,900.9010578040229,sv_2c_buffer_decoal
R12_RCPA,igcc,2040,907.7811906813649,sv_2c_buffer_decoal
R12_RCPA,igcc,2045,914.3766571800095,sv_2c_buffer_decoal
R12_RCPA,igcc,2050,922.2741244702231,sv_2c_buffer_decoal
R12_RCPA,igcc,2055,932.2641406289674,sv_2c_buffer_decoal
R12_RCPA,igcc,2060,945.5470481370837,sv_2c_buffer_decoal
R12_RCPA,igcc,2070,981.75356039642,sv_2c_buffer_decoal
R12_RCPA,igcc,2080,1022.3909491291032,sv_2c_buffer_decoal
R12_RCPA,igcc,2090,1062.4839513580023,sv_2c_buffer_decoal
R12_RCPA,igcc,2100,1106.357149623698,sv_2c_buffer_decoal
R12_RCPA,igcc,2110,1106.357149623698,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2030,2666.2231997147587,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2035,2608.99556366198,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2040,2562.301150047345,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2045,2526.512857973203,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2050,2501.6997377322336,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2055,2487.2134815367504,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2060,2483.3673050253383,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2070,2502.8424879421455,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2080,2540.8905823910663,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2090,2585.8791655576556,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2100,2641.3722371575564,sv_2c_buffer_decoal
R12_RCPA,coal_adv_ccs,2110,2641.3722371575564,sv_2c_buffer_decoal
