nl,t,yv,ya,CAP,sc
R12_WEU,coal_ppl,1970,2030,1.2931436497822786,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1975,1975,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1975,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1980,1980,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1980,2030,4.2102,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1980,2035,4.2102,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1985,1985,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1985,2030,14.19925,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1985,2035,14.19925,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1990,1990,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1990,2030,4.8649,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1990,2035,4.8649,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1990,2040,4.8649,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1995,1995,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1995,2030,3.45765,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1995,2035,3.45765,sv_2c_buffer_decoal
R12_WEU,coal_ppl,1995,2040,3.45765,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,2000,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,2030,2.8920000000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,2035,2.8920000000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,2040,2.8920000000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2000,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,2005,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,2030,2.692,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,2035,2.692,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,2040,2.692,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2005,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2010,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2030,3.06,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2035,3.06,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2040,3.06,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2010,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2015,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2030,12.213000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2035,12.213000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2040,12.213000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2045,11.350508794805934,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2015,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2020,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2030,4.511,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2035,4.511,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2040,4.511,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2020,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2025,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2030,3.261,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2035,3.261,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2040,3.261,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2025,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2030,2.011,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2035,2.011,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2040,2.011,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2030,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2035,0.761,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2040,0.761,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2035,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2040,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2045,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2050,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2055,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2055,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2055,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2055,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2060,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2060,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2060,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2060,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2070,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2070,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2070,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2080,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2080,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2080,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2090,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2090,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2090,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2100,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2100,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl,2110,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1960,1960,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1965,1965,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1970,1970,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1970,2030,0.7733000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1975,1975,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1975,2030,2.4232,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1980,1980,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1980,2030,3.0047099999999998,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1980,2035,3.0047099999999998,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1985,1985,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1985,2030,2.0419899999999997,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1985,2035,2.0419899999999997,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1990,1990,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1990,2030,2.4565200000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1990,2035,2.4565200000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1990,2040,2.4565200000000003,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1995,1995,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1995,2030,1.20825,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1995,2035,1.20825,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,1995,2040,1.20825,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,2000,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,2030,0.361328,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,2035,0.361328,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,2040,0.361328,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2000,2045,0.361328,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,2005,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,2030,0.8906000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,2035,0.8906000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,2040,0.8906000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2005,2045,0.8906000000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2010,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2030,0.6390850000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2035,0.6390850000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2040,0.6390850000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2045,0.6390850000000001,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2010,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2015,2015,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2015,2030,0.0496,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2015,2035,0.0496,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2015,2040,0.0496,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,2020,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,2030,0.489,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,2035,0.489,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,2040,0.489,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2020,2045,0.489,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2025,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2025,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2030,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2035,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2040,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2045,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2050,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2055,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2055,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2055,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2055,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2060,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2060,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2060,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2060,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2070,2070,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2070,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2070,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2080,2080,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2080,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2080,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2090,2090,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2090,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2090,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2100,2100,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2100,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_ppl_u,2110,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2010,2010,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2010,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2010,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2015,2015,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2015,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2015,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2015,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2020,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2020,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2025,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2025,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2030,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2035,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2040,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2045,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2045,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2045,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2045,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2045,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2050,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2050,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2050,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2050,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2050,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2055,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2055,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2055,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2055,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2060,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2060,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2060,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2060,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2070,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2070,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2070,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2080,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2080,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2080,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2090,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2090,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2090,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2100,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2100,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc,2110,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2030,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2030,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2035,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2035,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2040,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2040,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,2045,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2045,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,2050,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2050,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2055,2055,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2055,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2055,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2055,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2060,2060,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2060,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2060,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2060,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2070,2070,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2070,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2070,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2080,2080,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2080,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2080,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2090,2090,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2090,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2090,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2100,2100,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2100,2110,0.0,sv_2c_buffer_decoal
R12_WEU,igcc_ccs,2110,2110,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1960,1960,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1965,1965,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1970,1970,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1975,1975,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1980,1980,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1985,1985,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1990,1990,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,1995,1995,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2000,2000,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2005,2005,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2005,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2010,2010,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2010,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2010,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2015,2015,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2015,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2015,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2015,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,2020,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2020,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2025,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2025,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2030,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2030,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2035,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2055,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2035,2060,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2040,2040,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2040,2045,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2040,2050,0.0,sv_2c_buffer_decoal
R12_WEU,coal_adv_cfNH3,2040,2055,0.0,sv_2c_buffer_decoal
