nl,t,ya,m,ACT,sc
R12_PAS,gas_ct,2030,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2035,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2040,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2045,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2050,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2055,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2060,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2070,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2080,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2090,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2100,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ct,2110,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1970,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1975,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1980,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1985,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1990,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,1995,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2000,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2005,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2010,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2015,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2020,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2025,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2030,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2035,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2040,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2045,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2050,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2055,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2060,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2070,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2080,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2090,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2100,M1,0.0,sv_2c_buffer_decoal
R12_PAS,gas_ppl,2110,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,1980,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,1985,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,1990,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,1995,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2000,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2005,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2010,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2015,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2020,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2025,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2030,M1,21.306410044377017,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2035,M1,35.94365538793124,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2040,M1,42.37038815378142,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2045,M1,40.07538815378142,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2050,M1,28.416476135099106,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2055,M1,5.818898561066803,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2060,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2070,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2080,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2090,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2100,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc,2110,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2030,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2035,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2040,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2045,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2050,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2055,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2060,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2070,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2080,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2090,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2100,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_cc_ccs,2110,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1970,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1975,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1980,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1985,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1990,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,1995,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2000,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2005,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2010,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2015,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2020,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2025,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2030,M1,0.13338791013481544,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2035,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2040,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2045,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2050,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2055,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2060,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2070,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2080,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2090,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2100,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ct,2110,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1970,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1975,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1980,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1985,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1990,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,1995,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2000,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2005,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2010,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2015,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2020,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2025,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2030,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2035,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2040,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2045,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2050,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2055,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2060,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2070,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2080,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2090,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2100,M1,0.0,sv_2c_buffer_decoal
R12_RCPA,gas_ppl,2110,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1965,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1970,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1975,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1980,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1985,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1990,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,1995,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2000,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2005,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2010,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2015,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2020,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2025,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2030,M1,43.97068385884114,sv_2c_buffer_decoal
R12_SAS,gas_cc,2035,M1,70.47751484026948,sv_2c_buffer_decoal
R12_SAS,gas_cc,2040,M1,92.15940526145607,sv_2c_buffer_decoal
R12_SAS,gas_cc,2045,M1,98.72747144207325,sv_2c_buffer_decoal
R12_SAS,gas_cc,2050,M1,55.86033456350246,sv_2c_buffer_decoal
R12_SAS,gas_cc,2055,M1,33.54363533100777,sv_2c_buffer_decoal
R12_SAS,gas_cc,2060,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2070,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2080,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2090,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2100,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc,2110,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2030,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2035,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2040,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2045,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2050,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2055,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2060,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2070,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2080,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2090,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2100,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_cc_ccs,2110,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1970,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1975,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1980,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1985,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1990,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,1995,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2000,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2005,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2010,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2015,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2020,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2025,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2030,M1,43.957795937851245,sv_2c_buffer_decoal
R12_SAS,gas_ct,2035,M1,36.90867730153565,sv_2c_buffer_decoal
R12_SAS,gas_ct,2040,M1,22.353005810380196,sv_2c_buffer_decoal
R12_SAS,gas_ct,2045,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2050,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2055,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2060,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2070,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2080,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2090,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2100,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ct,2110,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1960,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1965,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1970,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1975,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1980,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1985,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1990,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,1995,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2000,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2005,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2010,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2015,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2020,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2025,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2030,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2035,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2040,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2045,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2050,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2055,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2060,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2070,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2080,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2090,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2100,M1,0.0,sv_2c_buffer_decoal
R12_SAS,gas_ppl,2110,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1960,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1965,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1970,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1975,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1980,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1985,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1990,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,1995,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2000,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2005,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2010,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2015,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2020,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2025,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2030,M1,111.63114011209393,sv_2c_buffer_decoal
R12_WEU,gas_cc,2035,M1,143.5465812375,sv_2c_buffer_decoal
R12_WEU,gas_cc,2040,M1,151.95655065367353,sv_2c_buffer_decoal
R12_WEU,gas_cc,2045,M1,142.0906852,sv_2c_buffer_decoal
R12_WEU,gas_cc,2050,M1,76.39692442660267,sv_2c_buffer_decoal
R12_WEU,gas_cc,2055,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2060,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2070,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2080,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2090,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2100,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc,2110,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2030,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2035,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2040,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2045,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2050,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2055,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2060,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2070,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2080,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2090,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2100,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_cc_ccs,2110,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1960,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1965,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1970,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1975,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1980,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1985,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1990,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,1995,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2000,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2005,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2010,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2015,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2020,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2025,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2030,M1,22.278436370711603,sv_2c_buffer_decoal
R12_WEU,gas_ct,2035,M1,5.875825692328724,sv_2c_buffer_decoal
R12_WEU,gas_ct,2040,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2045,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2050,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2055,M1,12.938693817971718,sv_2c_buffer_decoal
R12_WEU,gas_ct,2060,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2070,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2080,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2090,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2100,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ct,2110,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1960,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1965,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1970,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1975,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1980,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1985,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1990,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,1995,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2000,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2005,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2010,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2015,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2020,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2025,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2030,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2035,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2040,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2045,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2050,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2055,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2060,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2070,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2080,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2090,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2100,M1,0.0,sv_2c_buffer_decoal
R12_WEU,gas_ppl,2110,M1,0.0,sv_2c_buffer_decoal
